Date,ACF
2000-01-05,1.0
2000-01-06,0.9989287662096212
2000-01-07,0.9978854764883314
2000-01-10,0.9968825207272439
2000-01-11,0.9959730398598671
2000-01-12,0.9950661773210361
2000-01-13,0.9941649107915276
2000-01-14,0.993298725986389
2000-01-17,0.9924990418979991
2000-01-18,0.9916954753358861
2000-01-19,0.990862114862291
2000-01-20,0.9899732363788515
2000-01-21,0.9890853569038018
2000-01-24,0.9881766029195056
2000-01-26,0.9872633633166129
2000-01-27,0.9863390174429387
2000-01-28,0.9853861054580266
2000-01-31,0.9843777383694563
2000-02-01,0.9833498644122987
2000-02-02,0.9823960104812808
2000-02-03,0.9814543752838948
2000-02-04,0.9804501580022104
2000-02-07,0.9794144483759349
2000-02-08,0.9783976672156017
2000-02-09,0.9773958863775303
2000-02-10,0.9764022620254751
2000-02-11,0.9754265264903239
2000-02-14,0.9744046528329237
2000-02-15,0.9733611251354094
2000-02-16,0.9723318191257296
2000-02-17,0.9713386744716141
2000-02-18,0.9703289519755262
2000-02-21,0.9693037438301492
2000-02-22,0.9682336782302486
2000-02-23,0.9672024283243017
2000-02-24,0.9661675856043977
2000-02-25,0.9651297587764555
2000-02-28,0.9640973856235742
2000-02-29,0.9630203872036999
2000-03-01,0.9619286343608876
2000-03-02,0.9608391475093222
2000-03-03,0.9597407344457336
2000-03-08,0.9586088686408436
2000-03-09,0.9575138766391317
2000-03-10,0.9564855160864526
2000-03-13,0.9554656861904233
2000-03-14,0.954440024545128
2000-03-15,0.9534281126327627
2000-03-16,0.9524050130123273
2000-03-17,0.9513881005994681
2000-03-20,0.9503778877940106
2000-03-21,0.9493968443588681
2000-03-22,0.9484371487150189
2000-03-23,0.947497793833674
2000-03-24,0.9465729264726713
2000-03-27,0.9456051886695764
2000-03-28,0.9446136204798155
2000-03-29,0.9435854763955533
2000-03-30,0.9425725517917994
2000-03-31,0.9415620611362087
2000-04-03,0.9405707883791065
2000-04-04,0.9395744337660835
2000-04-05,0.938585302814779
2000-04-06,0.937624482938163
2000-04-07,0.9366943178548097
2000-04-10,0.9357383640594934
2000-04-11,0.9347873285773376
2000-04-12,0.933776626919172
2000-04-13,0.9327108874095886
2000-04-14,0.9315920148240883
2000-04-17,0.930471621290627
2000-04-18,0.9293704302484177
2000-04-19,0.9283131296316465
2000-04-20,0.9272358115883899
2000-04-24,0.9262505671450143
2000-04-25,0.9252701868600515
2000-04-26,0.9242422309389599
2000-04-27,0.9232107047874373
2000-04-28,0.9221383628868604
2000-05-02,0.9210556986299338
2000-05-03,0.9199262567373078
2000-05-04,0.9187824550422213
2000-05-05,0.9176868642759675
2000-05-08,0.9166087722091848
2000-05-09,0.9155045655034867
2000-05-10,0.9143917434872605
2000-05-11,0.913349368851008
2000-05-12,0.9123174715827326
2000-05-15,0.911285120961479
2000-05-16,0.9102688035642629
2000-05-17,0.9092798695192376
2000-05-18,0.9082828923173425
2000-05-19,0.9072399479930449
2000-05-22,0.9061782946735168
2000-05-23,0.9051143832586432
2000-05-24,0.904004246641367
2000-05-25,0.9028948431014501
2000-05-26,0.9017733350386659
2000-05-29,0.9006860541093762
2000-05-30,0.8995928787442401
2000-05-31,0.8985082951960094
2000-06-01,0.8974101951660078
2000-06-02,0.8963273416085845
2000-06-05,0.8952410310807588
2000-06-06,0.8941972514207736
2000-06-07,0.8931060268065738
2000-06-08,0.8920467546350026
2000-06-09,0.8909739188915122
2000-06-12,0.8899124500071565
2000-06-13,0.8888485100048877
2000-06-14,0.8878298556938593
2000-06-15,0.8867880093842713
2000-06-16,0.8857704704226101
2000-06-19,0.8847818697637606
2000-06-20,0.8838096755330723
2000-06-21,0.8827845918118479
2000-06-23,0.8817538504516937
2000-06-26,0.8806556418592443
2000-06-27,0.8796149691138647
2000-06-28,0.878588262821919
2000-06-29,0.8776115034251288
2000-06-30,0.8766475297663587
2000-07-03,0.8756957140848054
2000-07-04,0.8748053538293539
2000-07-05,0.8739468949957104
2000-07-06,0.8730535424627578
2000-07-07,0.8721628893316632
2000-07-10,0.8713126492079694
2000-07-11,0.8704936051545793
2000-07-12,0.8696934762519907
2000-07-13,0.8689263350119878
2000-07-14,0.8681518319714767
2000-07-17,0.8673809007700031
2000-07-18,0.8666390168236918
2000-07-19,0.8658351019232072
2000-07-20,0.8650540150280932
2000-07-21,0.8642641529099819
2000-07-24,0.8634698335262314
2000-07-25,0.8627112411361346
2000-07-26,0.861936273301922
2000-07-27,0.8611530965472204
2000-07-28,0.8603803486104852
2000-07-31,0.85957924562533
2000-08-01,0.8588213673679463
2000-08-02,0.8580922206657472
2000-08-03,0.8573642688868193
2000-08-04,0.8565876682809713
2000-08-07,0.8558074593820766
2000-08-08,0.8550298752639995
2000-08-09,0.854244956155401
2000-08-10,0.8534240247169095
2000-08-11,0.8526805689765168
2000-08-14,0.8519468517530274
2000-08-15,0.8511830046061324
2000-08-16,0.8503754999329027
2000-08-17,0.8495605536378836
2000-08-18,0.8487326490458604
2000-08-21,0.847942552538217
2000-08-22,0.8471394248471824
2000-08-23,0.8463126786173638
2000-08-24,0.8454989597899963
2000-08-25,0.8446365481886426
2000-08-28,0.8437975143042602
2000-08-29,0.8428906650982138
2000-08-30,0.842045285082197
2000-08-31,0.8411947151065925
2000-09-01,0.8403856172578831
2000-09-04,0.8395786752149058
2000-09-05,0.8387624261525198
2000-09-06,0.8379207830709081
2000-09-08,0.8370285564609827
2000-09-11,0.836151007972825
2000-09-12,0.8352630312483562
2000-09-13,0.8344226466888962
2000-09-14,0.8336258668996529
2000-09-15,0.8327969162937446
