Date,Close
2000-01-03,16930.0
2000-01-04,15851.0
2000-01-05,16245.0
2000-01-06,16107.0
2000-01-07,16309.0
2000-01-10,17022.0
2000-01-11,16573.0
2000-01-12,16617.0
2000-01-13,17298.0
2000-01-14,17658.0
2000-01-17,18053.0
2000-01-18,17903.0
2000-01-19,17470.0
2000-01-20,17177.0
2000-01-21,17034.0
2000-01-24,16972.0
2000-01-26,17105.0
2000-01-27,17081.0
2000-01-28,16734.0
2000-01-31,16388.0
2000-02-01,16522.0
2000-02-02,16868.0
2000-02-03,17457.0
2000-02-04,17932.0
2000-02-07,18126.0
2000-02-08,18686.0
2000-02-09,18361.0
2000-02-10,18604.0
2000-02-11,18083.0
2000-02-14,17819.0
2000-02-15,17921.0
2000-02-16,18112.0
2000-02-17,17979.0
2000-02-18,17625.0
2000-02-21,17700.0
2000-02-22,17489.0
2000-02-23,17833.0
2000-02-24,17776.0
2000-02-25,17787.0
2000-02-28,17543.0
2000-02-29,17660.0
2000-03-01,17953.0
2000-03-02,18016.0
2000-03-03,18632.0
2000-03-08,18283.0
2000-03-09,18650.0
2000-03-10,18280.0
2000-03-13,17595.0
2000-03-14,17222.0
2000-03-15,17382.0
2000-03-16,17642.0
2000-03-17,17511.0
2000-03-20,17526.0
2000-03-21,18343.0
2000-03-22,18314.0
2000-03-23,18331.0
2000-03-24,18675.0
2000-03-27,18951.0
2000-03-28,18338.0
2000-03-29,18053.0
2000-03-30,17647.0
2000-03-31,17820.0
2000-04-03,17245.0
2000-04-04,16758.0
2000-04-05,16714.0
2000-04-06,17146.0
2000-04-07,17514.0
2000-04-10,16783.0
2000-04-11,16539.0
2000-04-12,16323.0
2000-04-13,15501.0
2000-04-14,14794.0
2000-04-17,14816.0
2000-04-18,15408.0
2000-04-19,14926.0
2000-04-20,15203.0
2000-04-24,14794.0
2000-04-25,15401.0
2000-04-26,15446.0
2000-04-27,15440.0
2000-04-28,15538.0
2000-05-02,15524.0
2000-05-03,15109.0
2000-05-04,14970.0
2000-05-05,15218.0
2000-05-08,14891.0
2000-05-09,14582.0
2000-05-10,14434.0
2000-05-11,14499.0
2000-05-12,14459.0
2000-05-15,15056.0
2000-05-16,15360.0
2000-05-17,14871.0
2000-05-18,14627.0
2000-05-19,14327.0
2000-05-22,13891.0
2000-05-23,13587.0
2000-05-24,14166.0
2000-05-25,14186.0
2000-05-26,14542.0
2000-05-29,14773.0
2000-05-30,15249.0
2000-05-31,14957.0
2000-06-01,15450.0
2000-06-02,16222.0
2000-06-05,16023.0
2000-06-06,15947.0
2000-06-07,16272.0
2000-06-08,16399.0
2000-06-09,16342.0
2000-06-12,16097.0
2000-06-13,16354.0
2000-06-14,16366.0
2000-06-15,16561.0
2000-06-16,16425.0
2000-06-19,16850.0
2000-06-20,16844.0
2000-06-21,17254.0
2000-06-23,16977.0
2000-06-26,16745.0
2000-06-27,16512.0
2000-06-28,16842.0
2000-06-29,16407.0
2000-06-30,16728.0
2000-07-03,17089.0
2000-07-04,17279.0
2000-07-05,17135.0
2000-07-06,17348.0
2000-07-07,17599.0
2000-07-10,17472.0
2000-07-11,16881.0
2000-07-12,17053.0
2000-07-13,16444.0
2000-07-14,16881.0
2000-07-17,17388.0
2000-07-18,17369.0
2000-07-19,16928.0
2000-07-20,17204.0
2000-07-21,17318.0
2000-07-24,17386.0
2000-07-25,17049.0
2000-07-26,17121.0
2000-07-27,16949.0
2000-07-28,16486.0
2000-07-31,16455.0
2000-08-01,16290.0
2000-08-02,16314.0
2000-08-03,16721.0
2000-08-04,16761.0
2000-08-07,16996.0
2000-08-08,16885.0
2000-08-09,16534.0
2000-08-10,16835.0
2000-08-11,17395.0
2000-08-14,17811.0
2000-08-15,17744.0
2000-08-16,17331.0
2000-08-17,17703.0
2000-08-18,17314.0
2000-08-21,17083.0
2000-08-22,17224.0
2000-08-23,17450.0
2000-08-24,17311.0
2000-08-25,17643.0
2000-08-28,17460.0
2000-08-29,17355.0
2000-08-30,17414.0
2000-08-31,17347.0
2000-09-01,17577.0
2000-09-04,17613.0
2000-09-05,17425.0
2000-09-06,17590.0
2000-09-08,17433.0
2000-09-11,17288.0
2000-09-12,16883.0
2000-09-13,16999.0
2000-09-14,16769.0
2000-09-15,16563.0
2000-09-18,15913.0
2000-09-19,16188.0
2000-09-20,16078.0
2000-09-21,16146.0
2000-09-22,16353.0
2000-09-25,16319.0
2000-09-26,16255.0
2000-09-27,15848.0
2000-09-28,16014.0
2000-09-29,15928.0
2000-10-02,15559.0
2000-10-03,15633.0
2000-10-04,15876.0
2000-10-05,16362.0
2000-10-06,15946.0
2000-10-09,15855.0
2000-10-10,15747.0
2000-10-11,15526.0
2000-10-13,15385.0
2000-10-16,15242.0
2000-10-17,14870.0
2000-10-18,14421.0
2000-10-19,14845.0
2000-10-20,14529.0
2000-10-23,13990.0
2000-10-24,13799.0
2000-10-25,13665.0
2000-10-26,14223.0
2000-10-27,14692.0
2000-10-30,14891.0
2000-10-31,14867.0
2000-11-01,14791.0
2000-11-03,14534.0
2000-11-06,14801.0
2000-11-07,14969.0
2000-11-08,14656.0
2000-11-09,14524.0
2000-11-10,14626.0
2000-11-13,14372.0
2000-11-14,14540.0
2000-11-16,14490.0
2000-11-17,14323.0
2000-11-20,14500.0
2000-11-21,14784.0
2000-11-22,14577.0
2000-11-23,14314.0
2000-11-24,14336.0
2000-11-27,14008.0
2000-11-28,13914.0
2000-11-29,13788.0
2000-11-30,13287.0
2000-12-01,13437.0
2000-12-04,13510.0
2000-12-05,14182.0
2000-12-06,13945.0
2000-12-07,14460.0
2000-12-08,14983.0
2000-12-11,15188.0
2000-12-12,14906.0
2000-12-13,15291.0
2000-12-14,15259.0
2000-12-15,14988.0
2000-12-18,15083.0
2000-12-19,15336.0
2000-12-20,14622.0
2000-12-21,14505.0
2000-12-22,14652.0
2000-12-26,14795.0
2000-12-27,15186.0
2000-12-28,15259.0
2001-01-02,15425.0
2001-01-03,16599.0
2001-01-04,16675.0
2001-01-05,16410.0
2001-01-08,16562.0
2001-01-09,16976.0
2001-01-10,16919.0
2001-01-11,17024.0
2001-01-12,16850.0
2001-01-15,16963.0
2001-01-16,16721.0
2001-01-17,17191.0
2001-01-18,17521.0
2001-01-19,17530.0
2001-01-22,17392.0
2001-01-23,17832.0
2001-01-24,17772.0
2001-01-26,17889.0
2001-01-29,17883.0
2001-01-30,17723.0
2001-01-31,17673.0
2001-02-01,17039.0
2001-02-02,16915.0
2001-02-05,16731.0
2001-02-06,17007.0
2001-02-07,16812.0
2001-02-08,17243.0
2001-02-09,17138.0
2001-02-12,16917.0
2001-02-13,17096.0
2001-02-14,17120.0
2001-02-15,16937.0
2001-02-16,16259.0
2001-02-19,16061.0
2001-02-20,15911.0
2001-02-21,15594.0
2001-02-22,15910.0
2001-02-23,16158.0
2001-02-28,15891.0
2001-03-01,16417.0
2001-03-02,16581.0
2001-03-05,16537.0
2001-03-06,16324.0
2001-03-07,16395.0
2001-03-08,16227.0
2001-03-09,16123.0
2001-03-12,15527.0
2001-03-13,15584.0
2001-03-14,15245.0
2001-03-15,15061.0
2001-03-16,15237.0
2001-03-19,14836.0
2001-03-20,14903.0
2001-03-21,14853.0
2001-03-22,14067.0
2001-03-23,14435.0
2001-03-26,14712.0
2001-03-27,14835.0
2001-03-28,14632.0
2001-03-29,14282.0
2001-03-30,14438.0
2001-04-02,13981.0
2001-04-03,13737.0
2001-04-04,13855.0
2001-04-05,14443.0
2001-04-06,14485.0
2001-04-09,14719.0
2001-04-10,15048.0
2001-04-11,14819.0
2001-04-12,14969.0
2001-04-16,14445.0
2001-04-17,14337.0
2001-04-18,14955.0
2001-04-19,14431.0
2001-04-20,13696.0
2001-04-23,13893.0
2001-04-24,14068.0
2001-04-25,14163.0
2001-04-26,14757.0
2001-04-27,14928.0
2001-04-30,14918.0
2001-05-02,14897.0
2001-05-03,15142.0
2001-05-04,15093.0
2001-05-07,14875.0
2001-05-08,14747.0
2001-05-09,14779.0
2001-05-10,14993.0
2001-05-11,14493.0
2001-05-14,14237.0
2001-05-15,14226.0
2001-05-16,14714.0
2001-05-17,14794.0
2001-05-18,14884.0
2001-05-21,15128.0
2001-05-22,14829.0
2001-05-23,14692.0
2001-05-24,14523.0
2001-05-25,14310.0
2001-05-28,14302.0
2001-05-29,14454.0
2001-05-30,14489.0
2001-05-31,14650.0
2001-06-01,14792.0
2001-06-04,15104.0
2001-06-05,15395.0
2001-06-06,15329.0
2001-06-07,15464.0
2001-06-08,15366.0
2001-06-11,15224.0
2001-06-12,15173.0
2001-06-13,15403.0
2001-06-15,14985.0
2001-06-18,14355.0
2001-06-19,14401.0
2001-06-20,14571.0
2001-06-21,14823.0
2001-06-22,14682.0
2001-06-25,14540.0
2001-06-26,14460.0
2001-06-27,14308.0
2001-06-28,14391.0
2001-06-29,14560.0
2001-07-02,14555.0
2001-07-03,14353.0
2001-07-04,14056.0
2001-07-05,14048.0
2001-07-06,13907.0
2001-07-10,13570.0
2001-07-11,13812.0
2001-07-12,13916.0
2001-07-13,14078.0
2001-07-16,13811.0
2001-07-17,14169.0
2001-07-18,13791.0
2001-07-19,13762.0
2001-07-20,14092.0
2001-07-23,14068.0
2001-07-24,13738.0
2001-07-25,13956.0
2001-07-26,13810.0
2001-07-27,13910.0
2001-07-30,13704.0
2001-07-31,13754.0
2001-08-01,13743.0
2001-08-02,13823.0
2001-08-03,13838.0
2001-08-06,14047.0
2001-08-07,14036.0
2001-08-08,13919.0
2001-08-09,13834.0
2001-08-10,13915.0
2001-08-13,13771.0
2001-08-14,13829.0
2001-08-15,13659.0
2001-08-16,13509.0
2001-08-17,13044.0
2001-08-20,13115.0
2001-08-21,12892.0
2001-08-22,12952.0
2001-08-23,12751.0
2001-08-24,13001.0
2001-08-27,12996.0
2001-08-28,13018.0
2001-08-29,13077.0
2001-08-30,12892.0
2001-08-31,12841.0
2001-09-03,12800.0
2001-09-04,12767.0
2001-09-05,12591.0
2001-09-06,12255.0
2001-09-10,11922.0
2001-09-12,11113.0
2001-09-13,10306.0
2001-09-14,10034.0
2001-09-17,10550.0
2001-09-18,10554.0
2001-09-19,10745.0
2001-09-20,10543.0
2001-09-21,10419.0
2001-09-24,10533.0
2001-09-25,10229.0
2001-09-26,10006.0
2001-09-27,10405.0
2001-09-28,10636.0
2001-10-01,10501.0
2001-10-02,10351.0
2001-10-03,10233.0
2001-10-04,10062.0
2001-10-05,10197.0
2001-10-08,10095.0
2001-10-09,10284.0
2001-10-10,10462.0
2001-10-11,10785.0
2001-10-15,11329.0
2001-10-16,11258.0
2001-10-17,11271.0
2001-10-18,10995.0
2001-10-19,11332.0
2001-10-22,11700.0
2001-10-23,11613.0
2001-10-24,11468.0
2001-10-25,11724.0
2001-10-26,11781.0
2001-10-29,11377.0
2001-10-30,11024.0
2001-10-31,11365.0
2001-11-01,11388.0
2001-11-05,12165.0
2001-11-06,12416.0
2001-11-07,12616.0
2001-11-08,12554.0
2001-11-09,12731.0
2001-11-12,12567.0
2001-11-13,12918.0
2001-11-14,12826.0
2001-11-16,12883.0
2001-11-19,12987.0
2001-11-20,12638.0
2001-11-21,12794.0
2001-11-22,13019.0
2001-11-23,13424.0
2001-11-26,13760.0
2001-11-27,13603.0
2001-11-28,13019.0
2001-11-29,12736.0
2001-11-30,12932.0
2001-12-03,13336.0
2001-12-04,13147.0
2001-12-05,13382.0
2001-12-06,13539.0
2001-12-07,13299.0
2001-12-10,13446.0
2001-12-11,13348.0
2001-12-12,13563.0
2001-12-13,13148.0
2001-12-14,12959.0
2001-12-17,12912.0
2001-12-18,13397.0
2001-12-19,13290.0
2001-12-20,12918.0
2001-12-21,13369.0
2001-12-26,13358.0
2001-12-27,13756.0
2001-12-28,13578.0
2002-01-02,13872.0
2002-01-03,14265.0
2002-01-04,14332.0
2002-01-07,14379.0
2002-01-08,14168.0
2002-01-09,14021.0
2002-01-10,13570.0
2002-01-11,13587.0
2002-01-14,13122.0
2002-01-15,13011.0
2002-01-16,13084.0
2002-01-17,13337.0
2002-01-18,13373.0
2002-01-21,13155.0
2002-01-22,13004.0
2002-01-23,13232.0
2002-01-24,13162.0
2002-01-28,13002.0
2002-01-29,12501.0
2002-01-30,12532.0
2002-01-31,12721.0
2002-02-01,12659.0
2002-02-04,12513.0
2002-02-05,12748.0
2002-02-06,12751.0
2002-02-07,12684.0
2002-02-08,12598.0
2002-02-13,12961.0
2002-02-14,13245.0
2002-02-15,13300.0
2002-02-18,13122.0
2002-02-19,12992.0
2002-02-20,13303.0
2002-02-21,13530.0
2002-02-22,13563.0
2002-02-25,13978.0
2002-02-26,13964.0
2002-02-27,14212.0
2002-02-28,14033.0
2002-03-01,14343.0
2002-03-04,14471.0
2002-03-05,14011.0
2002-03-06,13839.0
2002-03-07,13726.0
2002-03-08,13962.0
2002-03-11,13696.0
2002-03-12,14181.0
2002-03-13,14244.0
2002-03-14,14117.0
2002-03-15,14365.0
2002-03-18,14245.0
2002-03-19,14118.0
2002-03-20,14090.0
2002-03-21,13717.0
2002-03-22,13312.0
2002-03-25,13278.0
2002-03-26,13570.0
2002-03-27,13425.0
2002-03-28,13255.0
2002-04-01,13467.0
2002-04-02,13245.0
2002-04-03,13085.0
2002-04-04,13360.0
2002-04-05,13276.0
2002-04-08,13160.0
2002-04-09,13195.0
2002-04-10,13416.0
2002-04-11,13411.0
2002-04-12,13751.0
2002-04-15,13472.0
2002-04-16,13623.0
2002-04-17,13732.0
2002-04-18,13573.0
2002-04-19,13478.0
2002-04-22,13224.0
2002-04-23,13188.0
2002-04-24,13381.0
2002-04-25,13273.0
2002-04-26,13076.0
2002-04-29,13090.0
2002-04-30,13085.0
2002-05-02,12538.0
2002-05-03,12610.0
2002-05-06,12430.0
2002-05-07,12342.0
2002-05-08,12617.0
2002-05-09,12102.0
2002-05-10,12130.0
2002-05-13,12002.0
2002-05-14,12204.0
2002-05-15,12350.0
2002-05-16,12660.0
2002-05-17,12699.0
2002-05-20,12668.0
2002-05-21,12701.0
2002-05-22,12368.0
2002-05-23,12556.0
2002-05-24,12574.0
2002-05-27,12698.0
2002-05-28,12728.0
