Date,Close
2000-01-04,6665.89990234375
2000-01-05,6535.89990234375
2000-01-06,6447.2001953125
2000-01-07,6504.7998046875
2000-01-10,6607.7001953125
2000-01-11,6518.89990234375
2000-01-12,6532.7998046875
2000-01-13,6531.5
2000-01-14,6658.2001953125
2000-01-17,6669.5
2000-01-18,6504.60009765625
2000-01-19,6445.5
2000-01-20,6348.7001953125
2000-01-21,6346.2998046875
2000-01-24,6379.7998046875
2000-01-25,6274.10009765625
2000-01-26,6375.60009765625
2000-01-27,6441.0
2000-01-28,6375.60009765625
2000-01-31,6268.5
2000-02-01,6290.89990234375
2000-02-02,6302.7998046875
2000-02-03,6324.2998046875
2000-02-04,6185.0
2000-02-07,6118.60009765625
2000-02-08,6285.7998046875
2000-02-09,6315.39990234375
2000-02-10,6279.7998046875
2000-02-11,6193.2998046875
2000-02-14,6068.60009765625
2000-02-15,6005.2001953125
2000-02-16,6147.39990234375
2000-02-17,6209.2998046875
2000-02-18,6165.0
2000-02-21,6081.60009765625
2000-02-22,6014.7001953125
2000-02-23,6144.10009765625
2000-02-24,6086.7001953125
2000-02-25,6198.0
2000-02-28,6099.60009765625
2000-02-29,6232.60009765625
2000-03-01,6364.89990234375
2000-03-02,6432.10009765625
2000-03-03,6487.5
2000-03-06,6567.7998046875
2000-03-07,6466.5
2000-03-08,6411.2001953125
2000-03-09,6532.10009765625
2000-03-10,6568.7001953125
2000-03-13,6466.89990234375
2000-03-14,6487.10009765625
2000-03-15,6447.0
2000-03-16,6557.2998046875
2000-03-17,6558.0
2000-03-20,6624.5
2000-03-21,6617.89990234375
2000-03-22,6609.60009765625
2000-03-23,6594.60009765625
2000-03-24,6738.5
2000-03-27,6687.2001953125
2000-03-28,6650.10009765625
2000-03-29,6598.7998046875
2000-03-30,6445.2001953125
2000-03-31,6540.2001953125
2000-04-03,6462.10009765625
2000-04-04,6427.0
2000-04-05,6379.2998046875
2000-04-06,6451.10009765625
2000-04-07,6569.89990234375
2000-04-10,6533.39990234375
2000-04-11,6379.2001953125
2000-04-12,6350.7998046875
2000-04-13,6357.0
2000-04-14,6178.10009765625
2000-04-17,5994.60009765625
2000-04-18,6074.0
2000-04-19,6184.89990234375
2000-04-20,6241.2001953125
2000-04-25,6283.0
2000-04-26,6256.5
2000-04-27,6179.2998046875
2000-04-28,6327.39990234375
2000-05-02,6373.39990234375
2000-05-03,6184.7998046875
2000-05-04,6199.60009765625
2000-05-05,6238.7998046875
2000-05-08,6216.2998046875
2000-05-09,6123.7998046875
2000-05-10,6100.7001953125
2000-05-11,6245.89990234375
2000-05-12,6283.5
2000-05-15,6247.7001953125
2000-05-16,6318.39990234375
2000-05-17,6196.2001953125
2000-05-18,6233.0
2000-05-19,6045.39990234375
2000-05-22,6035.5
2000-05-23,6086.7998046875
2000-05-24,6118.60009765625
2000-05-25,6231.10009765625
2000-05-26,6216.89990234375
2000-05-30,6359.60009765625
2000-05-31,6359.39990234375
2000-06-01,6470.5
2000-06-02,6626.39990234375
2000-06-05,6546.7001953125
2000-06-06,6546.7998046875
2000-06-07,6503.7998046875
2000-06-08,6496.60009765625
2000-06-09,6443.7998046875
2000-06-12,6430.89990234375
2000-06-13,6447.10009765625
2000-06-14,6536.2998046875
2000-06-15,6490.7998046875
2000-06-16,6526.0
2000-06-19,6490.2001953125
2000-06-20,6526.89990234375
2000-06-21,6477.7998046875
2000-06-22,6413.7998046875
2000-06-23,6391.5
2000-06-26,6405.2001953125
2000-06-27,6375.2998046875
2000-06-28,6313.5
2000-06-29,6239.0
2000-06-30,6312.7001953125
2000-07-03,6470.39990234375
2000-07-04,6417.0
2000-07-05,6382.5
2000-07-06,6419.60009765625
2000-07-07,6497.5
2000-07-10,6466.2001953125
2000-07-11,6475.7998046875
2000-07-12,6518.5
2000-07-13,6475.7001953125
2000-07-14,6475.39990234375
2000-07-17,6525.5
2000-07-18,6450.5
2000-07-19,6465.5
2000-07-20,6469.0
2000-07-21,6378.39990234375
2000-07-24,6381.2998046875
2000-07-25,6390.7001953125
2000-07-26,6387.10009765625
2000-07-27,6352.10009765625
2000-07-28,6335.7001953125
2000-07-31,6365.2998046875
2000-08-01,6379.39990234375
2000-08-02,6391.2998046875
2000-08-03,6317.10009765625
2000-08-04,6363.5
2000-08-07,6387.7998046875
2000-08-08,6358.10009765625
2000-08-09,6414.0
2000-08-10,6387.2998046875
2000-08-11,6384.5
2000-08-14,6419.89990234375
2000-08-15,6475.5
2000-08-16,6532.10009765625
2000-08-17,6518.2001953125
2000-08-18,6543.7001953125
2000-08-21,6542.2001953125
2000-08-22,6584.7998046875
2000-08-23,6566.2001953125
2000-08-24,6557.0
2000-08-25,6563.7001953125
2000-08-29,6586.2998046875
2000-08-30,6615.10009765625
2000-08-31,6672.7001953125
2000-09-01,6795.0
2000-09-04,6798.10009765625
2000-09-05,6752.5
2000-09-06,6694.7001953125
2000-09-07,6689.2001953125
2000-09-08,6600.7001953125
2000-09-11,6582.0
2000-09-12,6555.5
2000-09-13,6478.2001953125
2000-09-14,6555.5
2000-09-15,6417.2998046875
2000-09-18,6410.2001953125
2000-09-19,6403.5
2000-09-20,6279.89990234375
2000-09-21,6199.2001953125
2000-09-22,6205.89990234375
2000-09-25,6257.10009765625
2000-09-26,6213.2001953125
2000-09-27,6269.2998046875
2000-09-28,6264.10009765625
2000-09-29,6294.2001953125
2000-10-02,6284.5
2000-10-03,6345.0
2000-10-04,6334.89990234375
2000-10-05,6382.0
2000-10-06,6391.2001953125
2000-10-09,6264.7998046875
2000-10-10,6247.7001953125
2000-10-11,6117.60009765625
2000-10-12,6131.89990234375
2000-10-13,6209.60009765625
2000-10-16,6285.7001953125
2000-10-17,6203.2998046875
2000-10-18,6148.2001953125
2000-10-19,6218.89990234375
2000-10-20,6276.2998046875
2000-10-23,6315.89990234375
2000-10-24,6438.39990234375
2000-10-25,6367.7998046875
2000-10-26,6302.2998046875
2000-10-27,6366.60009765625
2000-10-30,6388.39990234375
2000-10-31,6438.39990234375
2000-11-01,6457.60009765625
2000-11-02,6392.0
2000-11-03,6385.39990234375
2000-11-06,6431.0
2000-11-07,6466.89990234375
2000-11-08,6477.39990234375
2000-11-09,6442.2001953125
2000-11-10,6400.2001953125
2000-11-13,6274.7998046875
2000-11-14,6412.89990234375
2000-11-15,6432.2998046875
2000-11-16,6430.39990234375
2000-11-17,6440.10009765625
2000-11-20,6345.0
2000-11-21,6382.2001953125
2000-11-22,6221.39990234375
2000-11-23,6287.2998046875
2000-11-24,6327.60009765625
2000-11-27,6374.7001953125
2000-11-28,6249.7998046875
2000-11-29,6164.89990234375
2000-11-30,6142.2001953125
2000-12-01,6170.39990234375
2000-12-04,6158.7001953125
2000-12-05,6299.0
2000-12-06,6273.2998046875
2000-12-07,6231.39990234375
2000-12-08,6288.2998046875
2000-12-11,6370.39990234375
2000-12-12,6390.39990234375
2000-12-13,6403.0
2000-12-14,6263.7998046875
2000-12-15,6175.7998046875
2000-12-18,6246.5
2000-12-19,6295.0
2000-12-20,6176.7001953125
2000-12-21,6115.5
2000-12-22,6097.5
2000-12-27,6218.2001953125
2000-12-28,6223.2001953125
2000-12-29,6222.5
2001-01-02,6174.7001953125
2001-01-03,6039.89990234375
2001-01-04,6185.60009765625
2001-01-05,6198.10009765625
2001-01-08,6149.60009765625
2001-01-09,6088.10009765625
2001-01-10,6059.89990234375
2001-01-11,6114.89990234375
2001-01-12,6165.5
2001-01-15,6170.2998046875
2001-01-16,6083.2998046875
2001-01-17,6197.39990234375
2001-01-18,6209.89990234375
2001-01-19,6209.2998046875
2001-01-22,6232.0
2001-01-23,6214.7001953125
2001-01-24,6264.39990234375
2001-01-25,6255.60009765625
2001-01-26,6294.2998046875
2001-01-29,6317.0
2001-01-30,6334.5
2001-01-31,6297.5
2001-02-01,6251.7998046875
2001-02-02,6256.39990234375
2001-02-05,6269.2001953125
2001-02-06,6293.39990234375
2001-02-07,6225.7001953125
2001-02-08,6206.10009765625
2001-02-09,6164.2998046875
2001-02-12,6241.39990234375
2001-02-13,6228.5
2001-02-14,6176.2001953125
2001-02-15,6197.89990234375
2001-02-16,6088.2998046875
2001-02-19,6094.0
2001-02-20,5980.10009765625
2001-02-21,5972.39990234375
2001-02-22,6003.10009765625
2001-02-23,5943.7001953125
2001-02-26,5916.7998046875
2001-02-27,5941.2001953125
2001-02-28,5917.89990234375
2001-03-01,5908.60009765625
2001-03-02,5858.60009765625
2001-03-05,5931.2998046875
2001-03-06,6012.0
2001-03-07,6001.7998046875
2001-03-08,6003.2001953125
2001-03-09,5917.2998046875
2001-03-12,5826.5
2001-03-13,5720.7001953125
2001-03-14,5626.0
2001-03-15,5729.2001953125
2001-03-16,5562.7998046875
2001-03-19,5551.60009765625
2001-03-20,5646.7998046875
2001-03-21,5540.7001953125
2001-03-22,5314.7998046875
2001-03-23,5402.2998046875
2001-03-26,5576.60009765625
2001-03-27,5728.10009765625
2001-03-28,5614.0
2001-03-29,5588.39990234375
2001-03-30,5633.7001953125
2001-04-02,5618.5
2001-04-03,5463.10009765625
2001-04-04,5535.7001953125
2001-04-05,5621.7998046875
2001-04-06,5601.5
2001-04-09,5663.2998046875
2001-04-10,5803.0
2001-04-11,5788.10009765625
2001-04-12,5766.60009765625
2001-04-17,5761.10009765625
2001-04-18,5890.2001953125
2001-04-19,5871.60009765625
2001-04-20,5879.7998046875
2001-04-23,5871.2998046875
2001-04-24,5840.2998046875
2001-04-25,5827.5
2001-04-26,5868.2998046875
2001-04-27,5951.39990234375
2001-04-30,5967.0
2001-05-01,5928.0
2001-05-02,5904.2001953125
2001-05-03,5765.7998046875
2001-05-04,5870.2998046875
2001-05-08,5886.39990234375
2001-05-09,5893.7001953125
2001-05-10,5964.0
2001-05-11,5896.7998046875
2001-05-14,5690.5
2001-05-15,5842.89990234375
2001-05-16,5884.0
2001-05-17,5904.60009765625
2001-05-18,5915.0
2001-05-21,5941.60009765625
2001-05-22,5976.60009765625
2001-05-23,5897.5
2001-05-24,5915.89990234375
2001-05-25,5889.7998046875
2001-05-29,5863.89990234375
2001-05-30,5796.89990234375
2001-05-31,5796.2001953125
2001-06-01,5809.60009765625
2001-06-04,5856.5
2001-06-05,5922.60009765625
2001-06-06,5901.5
2001-06-07,5948.2998046875
2001-06-08,5950.60009765625
2001-06-11,5860.5
2001-06-12,5804.0
2001-06-13,5820.2001953125
2001-06-14,5752.60009765625
2001-06-15,5723.0
2001-06-18,5671.60009765625
2001-06-19,5680.39990234375
2001-06-20,5699.60009765625
2001-06-21,5641.39990234375
2001-06-22,5665.7001953125
2001-06-25,5661.89990234375
2001-06-26,5555.7001953125
2001-06-27,5607.89990234375
2001-06-28,5638.39990234375
2001-06-29,5642.5
2001-07-02,5716.7001953125
2001-07-03,5639.89990234375
2001-07-04,5600.5
2001-07-05,5549.60009765625
2001-07-06,5479.2001953125
2001-07-09,5468.89990234375
2001-07-10,5467.89990234375
2001-07-11,5391.89990234375
2001-07-12,5481.60009765625
2001-07-13,5537.0
2001-07-16,5517.10009765625
2001-07-17,5427.7998046875
2001-07-18,5404.60009765625
2001-07-19,5437.39990234375
2001-07-20,5387.10009765625
2001-07-23,5405.2998046875
2001-07-24,5320.2001953125
2001-07-25,5275.7001953125
2001-07-26,5286.10009765625
2001-07-27,5403.10009765625
2001-07-30,5446.7001953125
2001-07-31,5529.10009765625
2001-08-01,5546.89990234375
2001-08-02,5584.5
2001-08-03,5547.60009765625
2001-08-06,5526.39990234375
2001-08-07,5536.7998046875
2001-08-08,5476.5
2001-08-09,5402.89990234375
2001-08-10,5427.2001953125
2001-08-13,5431.10009765625
2001-08-14,5507.7998046875
2001-08-15,5461.60009765625
2001-08-16,5389.7998046875
2001-08-17,5342.10009765625
2001-08-20,5357.5
2001-08-21,5430.2998046875
2001-08-22,5408.7001953125
2001-08-23,5396.5
2001-08-24,5471.89990234375
2001-08-28,5434.7001953125
2001-08-29,5417.60009765625
2001-08-30,5332.7001953125
2001-08-31,5345.0
2001-09-03,5312.10009765625
2001-09-04,5379.60009765625
2001-09-05,5316.10009765625
2001-09-06,5204.2998046875
2001-09-07,5070.2998046875
2001-09-10,5033.7001953125
2001-09-11,4746.0
2001-09-12,4882.10009765625
2001-09-13,4943.60009765625
2001-09-14,4755.7998046875
2001-09-17,4898.89990234375
2001-09-18,4848.7001953125
2001-09-19,4721.7001953125
2001-09-20,4556.89990234375
2001-09-21,4433.7001953125
2001-09-24,4613.89990234375
2001-09-25,4663.39990234375
2001-09-26,4696.10009765625
2001-09-27,4763.60009765625
2001-09-28,4903.39990234375
2001-10-01,4785.60009765625
2001-10-02,4832.2998046875
2001-10-03,4881.7998046875
2001-10-04,5016.2001953125
2001-10-05,5036.0
2001-10-08,5032.7001953125
2001-10-09,5009.7998046875
2001-10-10,5153.10009765625
2001-10-11,5164.89990234375
2001-10-12,5145.5
2001-10-15,5067.2998046875
2001-10-16,5082.60009765625
2001-10-17,5203.39990234375
2001-10-18,5116.0
2001-10-19,5017.7001953125
2001-10-22,5070.39990234375
2001-10-23,5193.2998046875
2001-10-24,5167.60009765625
2001-10-25,5086.60009765625
2001-10-26,5188.7001953125
2001-10-29,5085.89990234375
2001-10-30,5003.60009765625
2001-10-31,5039.7001953125
2001-11-01,5071.2001953125
2001-11-02,5129.5
2001-11-05,5209.10009765625
2001-11-06,5214.10009765625
2001-11-07,5216.2998046875
2001-11-08,5278.10009765625
2001-11-09,5244.2001953125
2001-11-12,5146.2001953125
2001-11-13,5277.10009765625
2001-11-14,5240.7998046875
2001-11-15,5238.2001953125
2001-11-16,5291.0
2001-11-19,5338.0
2001-11-20,5298.7001953125
2001-11-21,5313.7998046875
2001-11-22,5345.89990234375
2001-11-23,5293.2001953125
2001-11-26,5302.5
2001-11-27,5266.0
2001-11-28,5205.2001953125
2001-11-29,5208.5
2001-11-30,5203.60009765625
2001-12-03,5164.60009765625
2001-12-04,5212.10009765625
2001-12-05,5333.5
2001-12-06,5369.7998046875
2001-12-07,5264.7001953125
2001-12-10,5185.0
2001-12-11,5160.7998046875
2001-12-12,5120.0
2001-12-13,5074.89990234375
2001-12-14,5061.0
2001-12-17,5136.2998046875
2001-12-18,5151.10009765625
2001-12-19,5120.60009765625
2001-12-20,5080.2001953125
2001-12-21,5159.2001953125
2001-12-24,5177.39990234375
2001-12-27,5213.2001953125
2001-12-28,5242.39990234375
2001-12-31,5217.39990234375
2002-01-02,5218.2998046875
2002-01-03,5318.7998046875
2002-01-04,5323.7998046875
2002-01-07,5293.60009765625
2002-01-08,5250.39990234375
2002-01-09,5228.5
2002-01-10,5190.7001953125
2002-01-11,5198.60009765625
