,0
0,3.161586994534493
1,2.981092925879934
2,2.862343398154531
3,2.7724623719195494
4,2.7034860369948412
5,2.6434930443308495
6,2.5942263699377643
7,2.5527499479494127
8,2.5177727553493137
9,2.4829829765148483
10,2.451861620023962
11,2.422706767774646
12,2.394549322979904
13,2.3677423348671964
14,2.3428228778436444
15,2.3194358800848183
16,2.2980619776990014
17,2.2777785677251488
18,2.2580056431355695
19,2.2399621710505704
20,2.2228442284559033
21,2.2070721576113788
22,2.1913860840874837
23,2.1762346349441786
24,2.1619926584627827
25,2.1482162641043687
26,2.135122439817512
27,2.122728971954744
28,2.1112259848105803
29,2.0996585316457343
30,2.0890212062212083
31,2.0793251220820346
32,2.069378997188002
33,2.059758072692687
34,2.050363107345819
35,2.0412497448921645
36,2.032051299121624
37,2.0233082778400786
38,2.015188082318541
39,2.0070408801549533
40,1.9989488356413765
41,1.9914231428005185
42,1.9838007080014874
43,1.9762498888019058
44,1.9688864080576431
45,1.9620519821645914
46,1.9548710241453802
47,1.947773474358107
48,1.9412793832918158
49,1.935120594191461
50,1.9289400665496366
51,1.923042134392832
52,1.9171006919962734
53,1.9119446197356806
54,1.9062671596226364
55,1.9007308413114947
56,1.8951845433122556
57,1.8895676602936875
58,1.8840096925366219
59,1.8784803596446766
60,1.8731446011596227
61,1.8681426425393561
62,1.8632111345967606
63,1.858472504226191
64,1.8537237579926202
65,1.8491936704439202
66,1.8446880331223756
67,1.840433195879155
68,1.8362629364250578
69,1.8320328964053836
70,1.8282197521607157
71,1.8243283082591886
72,1.8204797365868988
73,1.8167545758619803
74,1.8129867150182073
75,1.809104729784974
76,1.8055212862885035
77,1.8019394295765387
78,1.7984770636389957
79,1.7952480553986305
80,1.7923173730257211
81,1.7894760030582384
82,1.7867021015441333
83,1.784010455057581
84,1.7815098659762474
85,1.7790985249560054
86,1.7764200862681911
87,1.7738801298715237
88,1.7716282786864102
89,1.7693408913132254
90,1.7669188534183313
91,1.7644223240567336
92,1.7618742136568006
93,1.7593766800218928
94,1.7568085964373057
95,1.7542137665030957
96,1.7515606690223373
97,1.748963146988733
98,1.7463763674468467
99,1.7437606272715942
100,1.741265938658731
101,1.7386820824532545
102,1.7360085711069009
103,1.7334252884604393
104,1.7307022418148679
105,1.7279583364891222
106,1.7254712948173543
107,1.7228255843910636
108,1.7201213170576517
109,1.717438810864861
110,1.7150243636379476
111,1.712567920571192
112,1.710121202316
113,1.7077608987974402
114,1.705308075573734
115,1.7030964036168732
116,1.7007675638057258
117,1.6986013572206695
118,1.6963843492308022
119,1.694202404868443
120,1.6919076438391734
121,1.6897018849374525
122,1.6874374746486183
123,1.6854863081796363
124,1.6834720237415315
125,1.681395165119477
126,1.6793386152618595
127,1.6772907447267615
128,1.6752358241537733
129,1.673157579825788
130,1.6710491717605997
131,1.6690093863819528
132,1.666958762610284
133,1.6649131412773857
134,1.662776549571985
135,1.6605902037860099
136,1.658545174299814
137,1.6564952794313608
138,1.654401361217545
139,1.6522726819513958
140,1.6503038127797287
141,1.648371308514625
142,1.6464638342528486
143,1.644537396177749
144,1.6427890103524656
145,1.640985014654044
146,1.6391250450094366
147,1.6373189432949424
148,1.635582222604392
149,1.6337805745717642
150,1.631851551579892
151,1.6299728128078208
152,1.628149579098452
153,1.6264200201093413
154,1.624813636162786
155,1.6232603672693255
156,1.6216991787946864
157,1.6201278228165832
158,1.6184684832452247
159,1.6168861027692316
160,1.6154069802987667
161,1.613829740593094
162,1.6124796936337902
163,1.6109747513715618
164,1.6095064456785304
165,1.608094838136962
166,1.606777920359553
167,1.6054537645034561
168,1.6040593091669293
169,1.6027337802045314
170,1.6013469264777938
171,1.5999682229456842
172,1.5986765839625665
173,1.597412109757907
174,1.5960450815461238
175,1.5947559846078208
176,1.5934491366682146
177,1.5922763069817127
178,1.5911760672360569
179,1.5900298517068578
180,1.5887979327334718
181,1.5875615133911727
182,1.586388039231278
183,1.5852400520289656
184,1.5840958185239005
185,1.5828869147442324
186,1.5818340701581954
187,1.5805749696217355
188,1.5793841633924621
189,1.578154041082252
190,1.5769935423534196
191,1.5757759082505052
192,1.5746019651074064
193,1.573486386969772
194,1.5723473288501246
195,1.5712596845989086
196,1.5702396440051918
197,1.5692741919578097
198,1.568248942750073
199,1.5671766401084368
200,1.5661221898319375
201,1.5652023184197141
202,1.5641284270190707
203,1.5631038929922978
204,1.562030763364227
205,1.560915144454937
206,1.5598469242772244
207,1.5588888956833389
208,1.5579503442269367
209,1.5569308619712658
210,1.555945155116907
211,1.5549909017005932
212,1.5539938286448205
213,1.5529328919944714
214,1.5519324355166513
215,1.5509850620932069
216,1.5499895004486561
217,1.5490608747758776
