,0
0,3.161586994534493
1,2.800598857225374
2,2.6248443427037262
3,2.5028192932146025
4,2.4275806972960092
5,2.3435280810108914
6,2.2986263235792537
7,2.2624149940309484
8,2.237955214548521
9,2.1698749670046635
10,2.140648055115097
11,2.1020033930321693
12,2.056659985443002
13,2.0192514894019986
14,1.993950479513916
15,1.9686309137024258
16,1.9560795395259318
17,1.932960598169657
18,1.902093000523141
19,1.8971362014355844
20,1.8804853765625684
21,1.8758586698763668
22,1.8462924665617924
23,1.8277513046481553
24,1.8201852229092768
25,1.8038064051440217
26,1.7946830083592453
27,1.7881053396600057
28,1.7891423447739925
29,1.7642023898652073
30,1.769901443485431
31,1.778746513767639
32,1.7511030005789574
33,1.742267564347301
34,1.7309342855522982
35,1.7222820590142627
36,1.700907251382171
37,1.6998164904229065
38,1.7066206525001024
39,1.6892999957750212
40,1.6752670550983026
41,1.6828697363253493
42,1.6636584464421822
43,1.651564663219883
44,1.644893255310096
45,1.6545028169772498
46,1.624546955261665
47,1.6141886343562781
48,1.6295630121098426
49,1.6333399282740801
50,1.619913684458406
51,1.6222475943957861
52,1.6081456873752376
53,1.6386727899242604
54,1.5996843135182526
55,1.59623333419872
56,1.5845918553548652
57,1.5694053282353098
58,1.5616475626268098
59,1.5522497190199096
60,1.5529990920563863
61,1.5630231667031036
62,1.5574576421558204
63,1.559938790880293
64,1.5498039990441068
65,1.5547379797784036
66,1.5473159699004344
67,1.5553591005833716
68,1.5526852935464448
69,1.5401601350478584
70,1.5612996550339617
71,1.5480357912507912
72,1.5433825761820512
73,1.5448178429429271
74,1.5341650125790012
75,1.517955837292475
76,1.5331795805567614
77,1.526136462755256
78,1.528412520510638
79,1.540156404409733
80,1.5578627831929812
81,1.5593250356921167
82,1.559242177387528
83,1.5606037966737571
84,1.5714603831442155
85,1.574134538235434
86,1.5460743591161692
87,1.5529039233614328
88,1.5734653743964166
89,1.5657634150997866
90,1.548935442877875
91,1.5372381521513203
92,1.5274480568629518
93,1.527106051975471
94,1.5154087394861375
95,1.5077049227531774
96,1.496863310869549
97,1.4970035097291094
98,1.4928719723419746
99,1.484802349921615
100,1.4917970773724227
101,1.4777126057001344
102,1.463310413778835
103,1.467347175874829
104,1.4475053906754507
105,1.4398482772858294
106,1.4618448776099715
107,1.4397345687779666
108,1.4280604450491583
109,1.425045635850669
110,1.4494351686774656
111,1.4399027401612998
112,1.4360887577345256
113,1.441046601200172
114,1.4256862280712097
115,1.4487541285778787
116,1.4306221457126291
117,1.4451551867690986
118,1.4347774064264645
119,1.4345510257476954
120,1.416536320326795
121,1.422805057829232
122,1.4111794194108418
123,1.4454928324948613
124,1.4337007534165367
125,1.421787837362642
126,1.4202133332020725
127,1.4172111867693378
128,1.4122059908112532
129,1.4050640615156915
130,1.396956123286126
131,1.4017975017792317
132,1.3962764247499737
133,1.3928455040019276
134,1.3764732610482908
135,1.36543352267937
136,1.3804211641771573
137,1.3756596824532537
138,1.3654406477109724
139,1.3563862639566509
140,1.3746621287463499
141,1.3758882071350031
142,1.375602489080594
143,1.3690567514385288
144,1.391021451511672
145,1.3794056383829103
146,1.3675694768967626
147,1.3718219912643117
148,1.3785475604029025
149,1.3653350177102297
150,1.3424981027990657
151,1.3462832582250526
152,1.351018055274376
153,1.3617974947754354
154,1.3774305083932696
155,1.382503688782934
156,1.378153776750994
157,1.373424934254376
158,1.3562928309706197
159,1.3652876070862825
160,1.3787473850243575
161,1.3598941479797975
162,1.393772086226607
163,1.3656691626282846
164,1.3687043120213946
165,1.375179593778205
166,1.3881695693096319
167,1.3843197365353377
168,1.3697908126303502
169,1.3787193855592839
170,1.3655817929324416
171,1.3642099189549537
172,1.3765146788663314
173,1.3786580723518096
174,1.3581821726958014
175,1.3691640204048183
176,1.3634438992975495
177,1.3846854524708796
178,1.3953333925093068
179,1.3848572719802328
180,1.3670525175240043
181,1.3637696124349592
182,1.3728157421304825
183,1.3751583940057919
184,1.373556853591961
185,1.3592397155055602
186,1.3860049771553618
187,1.3451231693037573
188,1.3555125922890676
189,1.3456609244525448
190,1.3564987838752547
191,1.3432077945938197
192,1.3492048816324265
193,1.3581798064063615
194,1.3513700536385045
195,1.359169055611856
196,1.3703116876366725
197,1.3790801386235345
198,1.365249599618148
199,1.35378841442287
200,1.3552321345320961
201,1.3803081645627913
202,1.347202364089128
203,1.3551234855573715
204,1.3431123192377594
205,1.3322132680505439
206,1.3397935676684352
207,1.3605769767490021
208,1.3627316412952841
209,1.3438590705360451
210,1.3489467157016022
211,1.3536434308583107
212,1.3426143408210272
213,1.3269533854701572
214,1.3378347492631497
215,1.347299776052595
216,1.3349481852257066
217,1.3475491037829652
218,1.3447447330205038
219,1.3419557706262175
220,1.3161397884444828
221,1.3110711719074208
222,1.300306647461091
223,1.321698318288976
224,1.3238786790960306
225,1.3338532387377402
226,1.329331833083231
227,1.332562202239815
228,1.3304691522841376
229,1.319998975275587
230,1.331813403317534
231,1.3300405591211857
232,1.3341958091045005
233,1.3475932011918594
234,1.3610760818116132
235,1.3506118446723674
236,1.3596540194781572
237,1.3699615075989673
238,1.370681688588418
239,1.3529202930968904
240,1.3630028039804771
241,1.3649666937012581
242,1.353737554641596
243,1.3731281236630957
244,1.3692957374568104
245,1.3444123635095657
246,1.3354384743607102
247,1.3235299587754161
248,1.3309525884280968
249,1.321582324915759
250,1.3207815612229958
251,1.3398107217894664
252,1.3331679838424861
253,1.318396520042218
254,1.313979405630863
255,1.3047707980629406
256,1.2849399356030942
257,1.3067016533604976
258,1.3201629551131795
259,1.3193114215784782
260,1.3299281746880918
261,1.3324817582850126
262,1.3481388286909017
263,1.3346370056324859
264,1.3542823778104927
265,1.3342665169205188
266,1.344533376942688
267,1.3355922223711207
268,1.3573213826076231
269,1.3492565379131465
270,1.35757201472155
271,1.3638581551955444
272,1.382870338612931
273,1.3741940571427178
274,1.337597796578986
