,0
0,2.958137825219535
1,2.649514529003958
2,2.476649441076633
3,2.366583644337514
4,2.273876848059547
5,2.1845670368312144
6,2.153305859951064
7,2.1063871333159123
8,2.073369785532602
9,2.0200877877605476
10,1.9945282872809433
11,1.956923750055541
12,1.9310992779086953
13,1.8876679053689753
14,1.869237287499994
15,1.8715184410965144
16,1.8629735270240082
17,1.824648532914309
18,1.796399217035697
19,1.7863046102915177
20,1.7572515966642492
21,1.749406045928676
22,1.7410661121965894
23,1.7180400923399826
24,1.7004153438586322
25,1.6695361174225698
26,1.6805332106889233
27,1.6794282692752587
28,1.6626235852265836
29,1.6565911546249832
30,1.6502000284919012
31,1.6234091398747243
32,1.6310683038696374
33,1.6207353827423745
34,1.5926067187057757
35,1.5951813621381739
36,1.5862752468840604
37,1.5744161520782063
38,1.5785109206295291
39,1.5744096921941964
40,1.5743278087543673
41,1.5600942736585033
42,1.555074572691348
43,1.5546832452124515
44,1.5541942537392717
45,1.5577711014518623
46,1.565854167368904
47,1.5679776154387626
48,1.551917383250558
49,1.5464954949064684
50,1.5469405117032822
51,1.5473980761771942
52,1.5181803758020354
53,1.5471004820146494
54,1.5166039855950437
55,1.5295342425524607
56,1.5066089141064611
57,1.4911724135089504
58,1.495847785413999
59,1.5015547024548073
60,1.5229841405786617
61,1.5055285021946343
62,1.48958454827235
63,1.5015928139646384
64,1.4878653700200783
65,1.4975515108844317
66,1.4792637202351533
67,1.4614983359773022
68,1.4907787129100054
69,1.491660496726467
70,1.4637633903078684
71,1.491361541360745
72,1.4545438371821735
73,1.4759540958832362
74,1.4860542408210278
75,1.474812759858013
76,1.4686476701616034
77,1.477413720206675
78,1.4465685936702615
79,1.470118458475639
80,1.450257266450461
81,1.4740699508117507
82,1.4447578181158445
83,1.4379383128127508
84,1.4341430497571381
85,1.4294783960159156
86,1.4234448617134237
87,1.4185602246405447
88,1.4395431958200278
89,1.4147138151428154
90,1.4505386473474857
91,1.4177625136780034
92,1.4166230944871092
93,1.417182090814706
94,1.3849177721143593
95,1.362087656854439
96,1.3889260575457931
97,1.3741271561713755
98,1.373089777555737
99,1.3637205865670183
100,1.3573520926058023
101,1.3634299323123074
102,1.367239692361184
103,1.345176874323252
104,1.3511072218691544
105,1.3525151074481165
106,1.3617994964238327
107,1.3531051794289701
108,1.337826023708999
109,1.3407485709339189
110,1.347795762002927
111,1.3444586109798289
112,1.3358461667143642
113,1.3624775574321095
114,1.3307500949463011
115,1.3254938034391825
116,1.3433952971378096
117,1.337810701502021
118,1.3466992530833832
119,1.3218172308698226
120,1.332801188147434
121,1.342228116220039
122,1.32966702274078
123,1.3375739355572733
124,1.3624036061924003
125,1.3384047127142051
126,1.3326698012034663
127,1.338566987872884
128,1.3393588042691715
129,1.314606291932289
130,1.3185422926379324
131,1.3259405659628074
132,1.314223986119333
133,1.3138474363669697
134,1.330970114952768
135,1.3235349960693616
136,1.3230870453219064
137,1.3053922130302325
138,1.3154945532553466
139,1.322459250593559
140,1.2984803818509354
141,1.315516884747736
142,1.317039618257625
143,1.3230386026513061
144,1.307279106055598
145,1.288649985759235
146,1.2997960199495302
147,1.3086527249009623
148,1.3110885459246169
149,1.289448189824137
150,1.277001785686052
151,1.2673112042795207
152,1.2645025857605767
153,1.2812246631709847
154,1.2891644460457603
155,1.2774153864817936
156,1.2557148235662834
157,1.278860690751102
158,1.3051550708511308
159,1.29548309708745
160,1.3037612478988478
161,1.3246805364756074
162,1.3235955241073847
163,1.340600460163234
164,1.3258727640974168
165,1.3358162867066672
166,1.3278418639192489
167,1.3268586992197555
168,1.3233145805635274
169,1.3114231239864624
170,1.3260492577980791
171,1.3042401621647053
172,1.2988392105485134
173,1.29424474304001
174,1.3134885003981829
175,1.3101671947942184
176,1.301377677087475
177,1.3010210141408645
178,1.2991193862741426
179,1.2789401800870093
180,1.3089415788458938
181,1.29399263874188
182,1.2705427763449437
183,1.30521400523874
184,1.2952901032284188
185,1.302643353075457
186,1.280763000102218
187,1.2758879685072975
188,1.2808163746027392
189,1.3080492868864946
190,1.2919433405740857
191,1.2971396251785023
192,1.281546115991596
193,1.2891309083805376
194,1.3143412844969244
195,1.2690458630263461
196,1.2743565992759032
197,1.2597457526042755
198,1.2561788198338775
199,1.2715464377227432
200,1.288411843414119
201,1.258230960730545
202,1.2628091779436534
203,1.2497569532318704
204,1.2273966050154508
205,1.2488141995907052
206,1.2338405134823303
207,1.2674857681377274
208,1.2426971687143435
209,1.245969128149448
210,1.2368353995574815
211,1.2202651842417893
212,1.2440402054713715
213,1.248782574899311
214,1.2502666602721937
215,1.2565138756455734
216,1.2391675565863762
217,1.2530530549935124
218,1.2407760455567969
219,1.2526766751074652
220,1.2574029166776373
221,1.2579294051348189
222,1.2425354324004756
223,1.2549598626783554
